2021-03-31 23:59:59,2021-07-21 22:23:43,1.189358945103334
2021-04-01 00:05:00,2021-07-21 22:23:43,1.4328823253839993
2021-04-01 00:15:00,2021-07-21 22:23:43,1.4403524449948337
2021-04-01 00:24:59,2021-07-21 22:23:43,1.4973242246128329
2021-04-01 00:34:59,2021-07-21 22:23:43,1.4299905171355007
2021-04-01 00:44:59,2021-07-21 22:23:43,1.4906113286078324
2021-04-01 00:54:59,2021-07-21 22:23:43,1.6140876586738322
2021-04-01 01:04:59,2021-07-21 22:23:43,1.7569446128509976
2021-04-01 01:14:59,2021-07-21 22:23:43,1.4402609742996666
2021-04-01 01:24:59,2021-07-21 22:23:43,1.2281604079223327
2021-04-01 01:34:59,2021-07-21 22:23:43,1.4689826665326677
2021-04-01 01:44:59,2021-07-21 22:23:43,1.7118238796944987
2021-04-01 01:54:59,2021-07-21 22:23:43,1.6252232552524992
2021-04-01 02:04:59,2021-07-21 22:23:43,1.2528687261218334
2021-04-01 02:14:59,2021-07-21 22:23:43,1.4402522259178345
2021-04-01 02:24:59,2021-07-21 22:23:43,2.090730436940664
2021-04-01 02:34:59,2021-07-21 22:23:43,1.7879555008196664
2021-04-01 02:44:59,2021-07-21 22:23:43,1.0332615921628352
2021-04-01 02:54:59,2021-07-21 22:23:43,0.8919977314651667
2021-04-01 03:04:59,2021-07-21 22:23:43,1.2876410788769987
2021-04-01 03:14:59,2021-07-21 22:23:43,1.3402902435878337
2021-04-01 03:24:59,2021-07-21 22:23:43,1.710800383418667
2021-04-01 03:34:59,2021-07-21 22:23:43,1.838528762951499
2021-04-01 03:44:59,2021-07-21 22:23:43,2.0981261767731643
2021-04-01 03:54:59,2021-07-21 22:23:43,1.7885299717611667
2021-04-01 04:04:59,2021-07-21 22:23:43,1.0201579646174996
2021-04-01 04:14:59,2021-07-21 22:23:43,0.8038949575714991
2021-04-01 04:24:59,2021-07-21 22:23:43,0.799641583820167
2021-04-01 04:34:59,2021-07-21 22:23:43,0.8408364761601673
2021-04-01 04:44:59,2021-07-21 22:23:43,0.9146231744179998
2021-04-01 04:54:59,2021-07-21 22:23:43,0.9817623220688337
2021-04-01 05:04:59,2021-07-21 22:23:43,0.9349263532783336
2021-04-01 05:14:59,2021-07-21 22:23:43,0.7964080994539999
2021-04-01 05:24:59,2021-07-21 22:23:43,0.9280191069880003
2021-04-01 05:34:59,2021-07-21 22:23:43,1.1072625543518335
2021-04-01 05:44:59,2021-07-21 22:23:43,1.133716854567333
