2021-03-01	08:53:09.197	+193.82	55.16	-0.54	+0.05
2021-03-01	08:36:50.868	+190.91	55.91	-0.38	-0.00
2021-03-09	16:53:19.603	+192.78	53.18	+1.84	+1.56
2021-03-01	08:45:59.368	+192.55	55.52	-0.52	-0.07
2021-03-03	15:26:31.641	+132.70	33.93	-1.41	+3.25
2021-03-03	15:19:42.479	+172.88	54.48	-0.94	-0.11
2021-03-08	17:06:58.545	+134.14	52.82	+0.21	+0.17
2021-03-08	16:56:26.701	+192.90	53.14	-0.28	+0.46
2021-03-09	17:36:18.177	+137.10	57.58	+1.01	+1.52
2021-03-09	17:26:07.188	+197.35	51.36	+0.74	+0.53
2021-03-09	17:15:57.126	+196.02	51.98	+1.16	+0.52
2021-03-10	17:14:04.781	+135.35	55.11	+1.21	+1.60
2021-03-10	17:22:25.547	+197.65	51.21	+0.11	+0.26
2021-03-10	17:05:37.901	+195.39	52.24	+0.68	+0.52
2021-03-11	18:11:12.464	+144.03	63.32	+0.81	+1.47
2021-03-11	21:51:06.953	+206.98	25.53	+0.40	+1.08
2021-03-11	21:13:43.777	+208.07	29.25	+0.25	+0.84
2021-03-11	17:59:55.519	+202.00	48.36	+0.85	+0.69
2021-03-11	21:24:14.417	+207.82	28.19	+0.16	+1.03
2021-03-11	17:48:45.014	+139.93	60.45	+1.96	+1.97
2021-03-11	21:33:10.940	+207.57	27.29	+0.45	+1.02
2021-03-11	21:42:06.263	+207.29	26.41	+0.60	+1.03
2021-03-16	21:33:50.044	+206.95	25.47	-0.27	+1.13
2021-03-19	11:55:05.942	+154.80	44.96	+0.67	+1.38
2021-03-19	22:02:01.677	+205.35	21.95	+0.52	+1.16
2021-03-20	08:46:38.930	+202.80	50.92	-1.59	+1.40
2021-03-22	16:29:33.578	+196.72	51.67	+1.54	+0.81
2021-03-23	16:23:52.244	+196.62	51.71	-0.05	+0.41
2021-03-24	17:29:59.850	+203.95	46.49	+0.70	+0.26
2021-03-27	20:54:03.778	+206.67	24.76	-0.40	+0.56
2021-03-27	21:29:26.513	+225.70	53.15	-0.21	-0.24
2021-03-27	21:15:00.055	+224.49	55.37	-0.23	-0.48
2021-03-27	21:07:58.859	+206.09	23.42	-0.67	+0.73
2021-03-27	21:01:02.959	+223.00	57.45	+1.52	+1.18
2021-03-27	02:22:46.669	+150.59	42.97	+0.74	+1.13
2021-03-27	02:36:36.342	+151.30	44.41	+1.14	+1.16
2021-03-27	21:51:14.096	+226.98	49.75	-0.03	+0.24
2021-03-27	20:47:25.180	+206.93	25.40	-0.55	+0.34
2021-03-27	21:21:56.966	+205.44	22.11	+0.04	+0.70
2021-03-27	21:35:52.947	+226.14	52.16	+0.62	+0.66
2021-03-27	02:30:03.652	+150.95	43.73	+0.80	+1.06
2021-03-28	17:02:29.930	+203.06	47.40	+0.49	+0.65
2021-03-28	17:13:35.806	+146.80	64.75	+1.10	+1.40
2021-03-31	16:18:50.934	+200.10	49.78	+1.77	+0.75
2021-03-31	16:06:20.065	+198.66	50.67	+2.21	+0.86
2021-03-31	16:42:43.273	+202.53	47.90	+0.65	+0.36
2021-03-31	16:12:35.012	+199.39	50.23	+1.66	-0.52
2021-03-31	15:44:21.270	+195.81	52.07	+2.15	+1.15
2021-03-31	15:50:36.414	+196.66	51.69	+2.00	+1.02
2021-03-31	15:25:31.706	+193.07	53.09	+2.19	+0.97
2021-03-31	15:16:23.607	+191.66	53.51	+1.94	+1.54
2021-03-31	16:25:03.797	+200.78	49.31	+2.06	+0.81
2021-03-31	16:49:29.529	+203.13	47.34	+1.18	-0.10
2021-03-31	15:31:53.155	+194.02	52.77	+2.41	+1.33
2021-03-31	15:38:10.362	+194.93	52.43	+2.38	+1.13
