2021-05-06	07:04:09.542	+208.79	44.24	-0.28	+1.20
2021-05-07	03:54:50.081	+186.94	56.61	+1.71	-0.72
2021-05-08	03:06:03.312	+177.81	57.02	+1.94	-1.22
2021-05-08	03:42:05.060	+184.78	56.85	+1.66	-1.42
2021-05-08	03:53:18.085	+187.35	56.56	+1.56	-1.48
2021-05-08	03:28:30.238	+182.37	57.01	+2.41	-1.21
2021-05-08	23:54:27.502	+151.72	45.12	+0.13	+0.54
2021-05-08	04:04:24.644	+189.49	56.21	+1.48	-1.16
2021-05-09	00:09:22.414	+152.59	46.43	-0.78	+0.03
2021-05-08	03:17:34.047	+180.16	57.06	+3.95	-1.19
2021-05-09	01:06:29.438	+158.44	51.75	-1.03	+0.08
2021-05-09	00:47:03.211	+155.85	49.87	-0.63	-0.07
2021-05-09	00:59:34.154	+157.24	50.95	-0.48	-0.48
2021-05-09	05:00:14.574	+196.89	54.10	+0.98	-1.07
2021-05-09	00:34:01.473	+154.56	48.70	-0.90	-0.16
2021-05-09	23:12:44.959	+149.80	40.85	+0.93	-0.22
2021-05-09	00:21:41.552	+153.48	47.54	-0.12	-0.85
2021-05-09	23:01:25.109	+149.12	37.69	+0.13	+0.19
2021-05-12	00:41:42.355	+156.66	50.52	+0.73	-0.31
2021-05-11	18:06:36.336	+223.03	57.42	+1.82	+1.07
2021-05-11	18:21:51.881	+205.73	22.68	+0.70	+0.54
2021-05-11	17:56:17.916	+206.83	25.12	+0.21	+0.72
2021-05-12	17:46:22.929	+206.99	25.55	-0.01	-0.47
2021-05-12	16:49:36.213	+208.42	31.27	+0.62	-0.49
2021-05-12	16:58:34.257	+210.87	65.75	+2.43	-0.58
2021-05-12	17:18:19.986	+215.82	63.40	+1.93	-0.63
2021-05-12	17:37:11.158	+219.51	60.91	+1.34	-1.00
2021-05-13	00:01:44.753	+152.58	46.41	+0.81	+0.04
2021-05-12	17:28:17.222	+207.59	27.35	+0.64	-0.43
2021-05-12	17:09:18.460	+208.07	29.25	+0.65	-0.61
2021-05-12	17:55:50.466	+222.28	58.30	+1.40	-1.00
2021-05-14	03:59:05.220	+192.20	55.61	+1.14	-0.81
2021-05-14	15:56:37.464	+208.51	36.03	+0.90	+0.35
2021-05-16	04:11:42.390	+194.71	54.89	+1.00	-0.98
2021-05-14	15:46:39.255	+185.75	70.34	+3.95	+1.64
2021-05-15	05:59:34.919	+207.56	46.22	+0.38	-0.96
2021-05-15	12:36:05.223	+193.82	52.84	+2.60	+0.50
2021-05-15	02:03:08.265	+169.59	56.02	+1.37	-0.67
2021-05-15	12:47:57.841	+134.69	53.94	+0.82	+2.02
2021-05-15	12:57:55.541	+196.83	51.62	+2.35	-0.09
2021-05-16	04:51:03.712	+202.12	51.39	+0.65	-1.49
2021-05-19	14:51:31.281	+206.64	42.61	+0.52	-0.78
2021-05-17	08:39:15.203	+157.19	47.66	-2.67	+0.08
2021-05-17	14:59:04.515	+169.60	70.03	+3.52	+2.48
2021-05-19	05:43:00.028	+151.48	32.24	+0.08	-0.06
2021-05-20	17:33:56.029	+220.68	59.91	+0.19	+0.15
2021-05-19	05:33:25.059	+151.58	31.26	+0.54	+0.01
2021-05-19	05:22:51.755	+151.75	30.19	+0.58	-0.04
2021-05-21	09:04:00.577	+161.09	50.52	+1.11	-0.58
2021-05-21	04:52:22.663	+152.33	27.63	+0.52	-0.34
2021-05-21	13:51:32.533	+138.85	59.47	+1.08	+0.15
2021-05-21	11:17:05.438	+175.90	54.85	+1.37	-0.38
2021-05-26	05:41:57.273	+151.40	33.93	+0.42	-0.10
2021-05-22	14:40:53.303	+205.00	45.23	+1.51	+1.14
2021-05-22	03:17:18.641	+191.05	55.89	+1.27	-0.97
2021-05-22	03:27:14.817	+192.79	55.46	+2.34	-1.06
2021-05-22	03:05:35.900	+188.80	56.33	+1.34	-0.91
2021-05-23	03:36:29.400	+195.13	54.75	+0.92	-1.22
2021-05-24	09:09:31.278	+163.76	51.89	-0.73	+0.38
2021-05-25	11:22:49.949	+188.88	54.17	+1.30	+0.04
2021-05-26	09:00:32.088	+163.61	51.82	-0.78	-0.03
2021-05-29	09:22:09.479	+167.76	53.35	-1.70	-0.29
2021-05-28	18:39:33.354	+228.05	41.73	-0.76	-0.80
