2021-01-31 23:59:52,2021-02-01 00:00:01,nominal,21.1125
2021-02-01 00:00:02,2021-02-01 00:00:06,nominal,21.075
2021-02-01 00:00:02,2021-02-01 00:00:11,nominal,21.075
2021-02-01 00:00:12,2021-02-01 00:00:16,nominal,21.095
2021-02-01 00:00:12,2021-02-01 00:00:21,nominal,21.095
2021-02-01 00:00:22,2021-02-01 00:00:26,nominal,21.11
2021-02-01 00:00:22,2021-02-01 00:00:31,nominal,21.11
2021-02-01 00:00:32,2021-02-01 00:00:36,nominal,21.12
2021-02-01 00:00:32,2021-02-01 00:00:41,nominal,21.12
2021-02-01 00:00:44,2021-02-01 00:00:46,nominal,21.1
2021-02-01 00:00:44,2021-02-01 00:00:51,nominal,21.1
2021-02-01 00:00:52,2021-02-01 00:00:56,nominal,21.095
2021-02-01 00:00:52,2021-02-01 00:01:01,nominal,21.095
2021-02-01 00:01:02,2021-02-01 00:01:06,nominal,21.11
2021-02-01 00:01:02,2021-02-01 00:01:11,nominal,21.11
2021-02-01 00:01:12,2021-02-01 00:01:16,nominal,21.11
2021-02-01 00:01:12,2021-02-01 00:01:21,nominal,21.11
2021-02-01 00:01:22,2021-02-01 00:01:26,nominal,21.075
2021-02-01 00:01:22,2021-02-01 00:01:31,nominal,21.075
2021-02-01 00:01:32,2021-02-01 00:01:36,nominal,21.1
2021-02-01 00:01:32,2021-02-01 00:01:41,nominal,21.1
2021-02-01 00:01:42,2021-02-01 00:01:46,nominal,21.12
2021-02-01 00:01:42,2021-02-01 00:01:51,nominal,21.12
2021-02-01 00:01:52,2021-02-01 00:01:56,nominal,21.1
2021-02-01 00:01:52,2021-02-01 00:02:01,nominal,21.1
2021-02-01 00:02:02,2021-02-01 00:02:06,nominal,21.1
2021-02-01 00:02:02,2021-02-01 00:02:11,nominal,21.1
2021-02-01 00:02:12,2021-02-01 00:02:16,nominal,21.105
2021-02-01 00:02:12,2021-02-01 00:02:21,nominal,21.105
2021-02-01 00:02:22,2021-02-01 00:02:26,nominal,21.115
2021-02-01 00:02:22,2021-02-01 00:02:31,nominal,21.115
2021-02-01 00:02:32,2021-02-01 00:02:36,nominal,21.125
2021-02-01 00:02:32,2021-02-01 00:02:41,nominal,21.125
2021-02-01 00:02:42,2021-02-01 00:02:46,nominal,21.13
2021-02-01 00:02:42,2021-02-01 00:02:51,nominal,21.13
2021-02-01 00:02:52,2021-02-01 00:02:56,nominal,21.16
2021-02-01 00:02:52,2021-02-01 00:03:01,nominal,21.16
2021-02-01 00:03:02,2021-02-01 00:03:06,nominal,21.14
2021-02-01 00:03:02,2021-02-01 00:03:11,nominal,21.14
2021-02-01 00:03:12,2021-02-01 00:03:16,nominal,21.115
2021-02-01 00:03:12,2021-02-01 00:03:21,nominal,21.115
2021-02-01 00:03:22,2021-02-01 00:03:26,nominal,21.115
2021-02-01 00:03:22,2021-02-01 00:03:31,nominal,21.115
2021-02-01 00:03:32,2021-02-01 00:03:36,nominal,21.11
2021-02-01 00:03:32,2021-02-01 00:03:41,nominal,21.11
2021-02-01 00:03:42,2021-02-01 00:03:46,nominal,21.065
2021-02-01 00:03:42,2021-02-01 00:03:51,nominal,21.065
2021-02-01 00:03:52,2021-02-01 00:03:56,nominal,21.06
2021-02-01 00:03:52,2021-02-01 00:04:01,nominal,21.06
2021-02-01 00:04:02,2021-02-01 00:04:06,nominal,21.065
2021-02-01 00:04:02,2021-02-01 00:04:11,nominal,21.065
2021-02-01 00:04:12,2021-02-01 00:04:16,nominal,21.05
2021-02-01 00:04:12,2021-02-01 00:04:21,nominal,21.05
2021-02-01 00:04:22,2021-02-01 00:04:26,nominal,21.055
2021-02-01 00:04:22,2021-02-01 00:04:31,nominal,21.055
2021-02-01 00:04:32,2021-02-01 00:04:36,nominal,21.07
2021-02-01 00:04:32,2021-02-01 00:04:41,nominal,21.07
2021-02-01 00:04:42,2021-02-01 00:04:46,nominal,21.075
2021-02-01 00:04:42,2021-02-01 00:04:51,nominal,21.075
2021-02-01 00:04:52,2021-02-01 00:04:56,nominal,21.075
2021-02-01 00:04:52,2021-02-01 00:05:01,nominal,21.075
2021-02-01 00:05:02,2021-02-01 00:05:06,nominal,21.045
2021-02-01 00:05:02,2021-02-01 00:05:11,nominal,21.045
2021-02-01 00:05:12,2021-02-01 00:05:16,nominal,21.06
2021-02-01 00:05:12,2021-02-01 00:05:21,nominal,21.06
2021-02-01 00:05:22,2021-02-01 00:05:26,nominal,21.045
2021-02-01 00:05:22,2021-02-01 00:05:31,nominal,21.045
2021-02-01 00:05:32,2021-02-01 00:05:36,nominal,21.06
2021-02-01 00:05:32,2021-02-01 00:05:41,nominal,21.06
2021-02-01 00:05:42,2021-02-01 00:05:46,nominal,21.055
2021-02-01 00:05:42,2021-02-01 00:05:51,nominal,21.055
2021-02-01 00:05:52,2021-02-01 00:05:56,nominal,21.02
2021-02-01 00:05:52,2021-02-01 00:06:01,nominal,21.02
2021-02-01 00:06:02,2021-02-01 00:06:06,nominal,21.035
2021-02-01 00:06:02,2021-02-01 00:06:11,nominal,21.035
2021-02-01 00:06:12,2021-02-01 00:06:16,nominal,21.01
2021-02-01 00:06:12,2021-02-01 00:06:21,nominal,21.01
2021-02-01 00:06:22,2021-02-01 00:06:26,nominal,21.005
2021-02-01 00:06:22,2021-02-01 00:06:31,nominal,21.005
2021-02-01 00:06:32,2021-02-01 00:06:36,nominal,20.99
2021-02-01 00:06:32,2021-02-01 00:06:41,nominal,20.99
2021-02-01 00:06:42,2021-02-01 00:06:46,nominal,20.97
2021-02-01 00:06:42,2021-02-01 00:06:51,nominal,20.97
2021-02-01 00:06:52,2021-02-01 00:06:56,nominal,21.015
2021-02-01 00:06:52,2021-02-01 00:07:01,nominal,21.015
2021-02-01 00:07:02,2021-02-01 00:07:06,nominal,21.015
2021-02-01 00:07:02,2021-02-01 00:07:11,nominal,21.015
2021-02-01 00:07:12,2021-02-01 00:07:16,nominal,21.015
2021-02-01 00:07:12,2021-02-01 00:07:21,nominal,21.015
2021-02-01 00:07:22,2021-02-01 00:07:26,nominal,21.005
2021-02-01 00:07:22,2021-02-01 00:07:31,nominal,21.005
2021-02-01 00:07:32,2021-02-01 00:07:36,nominal,20.985
2021-02-01 00:07:32,2021-02-01 00:07:41,nominal,20.985
2021-02-01 00:07:42,2021-02-01 00:07:46,nominal,20.98
2021-02-01 00:07:42,2021-02-01 00:07:51,nominal,20.98
2021-02-01 00:07:52,2021-02-01 00:07:56,nominal,20.99
2021-02-01 00:07:52,2021-02-01 00:08:01,nominal,20.99
2021-02-01 00:08:02,2021-02-01 00:08:06,nominal,20.9725
2021-02-01 00:08:02,2021-02-01 00:08:11,nominal,20.9725
2021-02-01 00:08:12,2021-02-01 00:08:16,nominal,20.95
2021-02-01 00:08:12,2021-02-01 00:08:21,nominal,20.95
2021-02-01 00:08:22,2021-02-01 00:08:26,nominal,20.92
2021-02-01 00:08:22,2021-02-01 00:08:31,nominal,20.92
2021-02-01 00:08:32,2021-02-01 00:08:36,nominal,20.945
2021-02-01 00:08:32,2021-02-01 00:08:41,nominal,20.945
2021-02-01 00:08:42,2021-02-01 00:08:46,nominal,20.925
2021-02-01 00:08:42,2021-02-01 00:08:51,nominal,20.925
2021-02-01 00:08:52,2021-02-01 00:08:56,nominal,20.935
2021-02-01 00:08:52,2021-02-01 00:09:01,nominal,20.935
2021-02-01 00:09:02,2021-02-01 00:09:06,nominal,20.95
2021-02-01 00:09:02,2021-02-01 00:09:11,nominal,20.95
2021-02-01 00:09:12,2021-02-01 00:09:16,nominal,20.955
2021-02-01 00:09:12,2021-02-01 00:09:21,nominal,20.955
2021-02-01 00:09:22,2021-02-01 00:09:26,nominal,20.975
2021-02-01 00:09:22,2021-02-01 00:09:31,nominal,20.975
2021-02-01 00:09:32,2021-02-01 00:09:36,nominal,20.96
2021-02-01 00:09:32,2021-02-01 00:09:41,nominal,20.96
2021-02-01 00:09:42,2021-02-01 00:09:46,nominal,20.97
2021-02-01 00:09:42,2021-02-01 00:09:51,nominal,20.97
2021-02-01 00:09:52,2021-02-01 00:09:56,nominal,20.955
2021-02-01 00:09:52,2021-02-01 00:10:01,nominal,20.955
2021-02-01 00:10:02,2021-02-01 00:10:06,nominal,20.965
2021-02-01 00:10:02,2021-02-01 00:10:11,nominal,20.965
2021-02-01 00:10:12,2021-02-01 00:10:16,nominal,20.96
2021-02-01 00:10:12,2021-02-01 00:10:21,nominal,20.96
2021-02-01 00:10:22,2021-02-01 00:10:26,nominal,20.955
2021-02-01 00:10:22,2021-02-01 00:10:31,nominal,20.955
2021-02-01 00:10:32,2021-02-01 00:10:36,nominal,20.92
2021-02-01 00:10:32,2021-02-01 00:10:41,nominal,20.92
