2021-02-02	00:31:47.192	+206.61	24.60	-0.26	+0.27
2021-02-06	00:12:10.352	+206.69	24.81	-0.48	+0.13
2021-02-09	00:42:57.074	+204.68	20.77	-0.17	+0.06
2021-02-09	10:53:23.423	+153.53	24.27	-0.29	-0.19
2021-02-09	00:51:06.315	+226.66	50.74	-0.60	+0.13
2021-02-10	15:31:40.422	+208.47	23.35	-0.66	-0.12
2021-02-10	15:46:25.343	+164.34	52.12	-0.36	-0.53
2021-02-10	15:53:39.291	+135.09	25.34	+0.47	+0.06
2021-02-12	23:43:38.127	+206.73	24.89	-0.14	+0.34
2021-02-13	00:01:30.813	+224.05	56.03	-1.03	-0.33
2021-02-13	00:10:16.716	+224.88	54.71	-0.83	-0.29
2021-02-12	23:34:43.746	+207.06	25.75	-0.24	-0.01
2021-02-12	23:52:48.855	+223.10	57.32	-0.95	-0.17
2021-02-12	23:25:29.675	+219.14	61.19	-0.65	-0.16
2021-02-12	23:16:11.239	+207.65	27.59	-0.26	+0.18
2021-02-13	11:36:48.745	+206.41	47.65	-0.82	+0.11
2021-02-13	11:48:25.914	+207.31	46.53	-0.84	-0.02
2021-02-17	03:06:14.145	+149.21	31.09	-0.02	-0.01
2021-02-17	02:57:04.136	+225.04	25.70	+0.02	+0.48
2021-02-17	14:55:09.020	+208.89	24.32	-0.87	+0.30
2021-02-17	02:40:21.431	+225.89	28.27	+0.17	+0.33
2021-02-17	03:13:41.390	+224.07	23.20	-0.45	+0.17
2021-02-17	02:49:37.127	+149.55	29.26	-0.40	+0.04
2021-02-18	18:22:53.617	+133.51	51.23	-0.04	-0.31
2021-02-18	19:04:15.137	+198.54	50.72	-1.10	-0.36
2021-02-19	23:52:21.687	+205.09	21.48	+0.39	+0.49
2021-02-20	00:02:38.619	+226.35	51.61	-0.05	+0.20
2021-02-19	23:03:14.749	+207.21	26.17	-0.47	+0.90
2021-02-20	00:17:53.416	+227.11	49.24	-0.24	+0.18
2021-02-20	18:25:51.627	+135.56	55.42	+0.24	-0.29
2021-02-20	17:38:35.585	+132.15	45.24	+0.68	+0.37
2021-02-21	18:33:25.902	+196.45	51.77	-0.31	-0.12
2021-02-23	08:21:29.136	+183.36	56.95	-1.19	+0.17
2021-02-26	17:15:56.689	+189.71	53.98	-0.03	-0.10
2021-02-26	16:57:49.190	+186.65	54.54	-0.23	-0.22
2021-02-26	12:51:14.457	+211.05	34.09	-0.57	+0.38
2021-02-26	17:06:47.620	+132.32	46.55	+0.43	+0.44
2021-02-26	16:48:35.130	+132.01	43.64	+0.34	+0.44
2021-02-28	17:35:30.075	+193.69	52.87	-0.48	+0.18
2021-02-28	17:01:59.576	+188.37	54.26	-0.35	+0.27
2021-02-28	17:24:33.701	+133.18	50.24	+0.11	+0.29
2021-02-28	17:13:15.212	+190.10	53.89	-0.61	+0.27
2021-03-09	17:05:28.740	+134.21	52.93	+1.43	+0.07
2021-02-28	17:56:58.740	+196.74	51.64	-0.58	+0.12
2021-02-28	17:46:02.335	+134.56	53.67	+0.37	+0.10

