2021-03-01 00:06:25,2021-03-01 00:06:34,nominal,22.735
2021-03-01 00:06:35,2021-03-01 00:06:39,nominal,22.74
2021-03-01 00:06:35,2021-03-01 00:06:44,nominal,22.74
2021-03-01 00:06:45,2021-03-01 00:06:49,nominal,22.735
2021-03-01 00:06:45,2021-03-01 00:06:54,nominal,22.735
2021-03-01 00:06:55,2021-03-01 00:06:59,nominal,22.74
2021-03-01 00:06:55,2021-03-01 00:07:04,nominal,22.74
2021-03-01 00:07:05,2021-03-01 00:07:09,nominal,22.735
2021-03-01 00:07:05,2021-03-01 00:07:14,nominal,22.735
2021-03-01 00:07:15,2021-03-01 00:07:19,nominal,22.74
2021-03-01 00:07:15,2021-03-01 00:07:24,nominal,22.74
2021-03-01 00:07:25,2021-03-01 00:07:29,nominal,22.71
2021-03-01 00:07:25,2021-03-01 00:07:34,nominal,22.71
2021-03-01 00:07:35,2021-03-01 00:07:39,nominal,22.705
2021-03-01 00:07:35,2021-03-01 00:07:44,nominal,22.705
2021-03-01 00:07:45,2021-03-01 00:07:49,nominal,22.715
2021-03-01 00:07:45,2021-03-01 00:07:54,nominal,22.715
2021-03-01 00:07:55,2021-03-01 00:07:59,nominal,22.72
2021-03-01 00:07:55,2021-03-01 00:08:04,nominal,22.72
2021-03-01 00:08:05,2021-03-01 00:08:09,nominal,22.69
2021-03-01 00:08:05,2021-03-01 00:08:14,nominal,22.69
2021-03-01 00:08:15,2021-03-01 00:08:19,nominal,22.7
2021-03-01 00:08:15,2021-03-01 00:08:24,nominal,22.7
2021-03-01 00:08:25,2021-03-01 00:08:29,nominal,22.655
2021-03-01 00:08:25,2021-03-01 00:08:34,nominal,22.655
2021-03-01 00:08:35,2021-03-01 00:08:39,nominal,22.655
2021-03-01 00:08:35,2021-03-01 00:08:44,nominal,22.655
2021-03-01 00:08:45,2021-03-01 00:08:49,nominal,22.64
2021-03-01 00:08:45,2021-03-01 00:08:54,nominal,22.64
2021-03-01 00:08:55,2021-03-01 00:08:59,nominal,22.66
2021-03-01 00:08:55,2021-03-01 00:09:04,nominal,22.66
2021-03-01 00:09:05,2021-03-01 00:09:09,nominal,22.64
2021-03-01 00:09:05,2021-03-01 00:09:14,nominal,22.64
2021-03-01 00:09:15,2021-03-01 00:09:19,nominal,22.645
2021-03-01 00:09:15,2021-03-01 00:09:24,nominal,22.645
2021-03-01 00:09:25,2021-03-01 00:09:29,nominal,22.64
2021-03-01 00:09:25,2021-03-01 00:09:34,nominal,22.64
2021-03-01 00:09:35,2021-03-01 00:09:39,nominal,22.645
2021-03-01 00:09:35,2021-03-01 00:09:44,nominal,22.645
2021-03-01 00:09:45,2021-03-01 00:09:49,nominal,22.615
2021-03-01 00:09:45,2021-03-01 00:09:54,nominal,22.615
2021-03-01 00:09:55,2021-03-01 00:09:59,nominal,22.625
2021-03-01 00:09:55,2021-03-01 00:10:04,nominal,22.625
2021-03-01 00:10:05,2021-03-01 00:10:09,nominal,22.64
2021-03-01 00:10:05,2021-03-01 00:10:14,nominal,22.64
2021-03-01 00:10:15,2021-03-01 00:10:19,nominal,22.66
2021-03-01 00:10:15,2021-03-01 00:10:24,nominal,22.66
2021-03-01 00:10:25,2021-03-01 00:10:29,nominal,22.67
2021-03-01 00:10:25,2021-03-01 00:10:34,nominal,22.67
2021-03-01 00:10:35,2021-03-01 00:10:39,nominal,22.67
2021-03-01 00:10:35,2021-03-01 00:10:44,nominal,22.67
2021-03-01 00:10:45,2021-03-01 00:10:49,nominal,22.67
2021-03-01 00:10:45,2021-03-01 00:10:54,nominal,22.67
2021-03-01 00:10:55,2021-03-01 00:10:59,nominal,22.69
2021-03-01 00:10:55,2021-03-01 00:11:04,nominal,22.69
2021-03-01 00:11:05,2021-03-01 00:11:09,nominal,22.665
2021-03-01 00:11:05,2021-03-01 00:11:14,nominal,22.665
2021-03-01 00:11:15,2021-03-01 00:11:19,nominal,22.65
2021-03-01 00:11:15,2021-03-01 00:11:24,nominal,22.65
2021-03-01 00:11:25,2021-03-01 00:11:29,nominal,22.665
2021-03-01 00:11:25,2021-03-01 00:11:34,nominal,22.665
2021-03-01 00:11:35,2021-03-01 00:11:39,nominal,22.625
2021-03-01 00:11:35,2021-03-01 00:11:44,nominal,22.625
2021-03-01 00:11:45,2021-03-01 00:11:49,nominal,22.6
2021-03-01 00:11:45,2021-03-01 00:11:54,nominal,22.6
2021-03-01 00:11:55,2021-03-01 00:11:59,nominal,22.62
2021-03-01 00:11:55,2021-03-01 00:12:04,nominal,22.62
2021-03-01 00:12:05,2021-03-01 00:12:09,nominal,22.575
2021-03-01 00:12:05,2021-03-01 00:12:14,nominal,22.575
2021-03-01 00:12:15,2021-03-01 00:12:19,nominal,22.565
2021-03-01 00:12:15,2021-03-01 00:12:24,nominal,22.565
2021-03-01 00:12:25,2021-03-01 00:12:29,nominal,22.58
2021-03-01 00:12:25,2021-03-01 00:12:34,nominal,22.58
2021-03-01 00:12:35,2021-03-01 00:12:39,nominal,22.585
2021-03-01 00:12:35,2021-03-01 00:12:44,nominal,22.585
2021-03-01 00:12:45,2021-03-01 00:12:49,nominal,22.605
2021-03-01 00:12:45,2021-03-01 00:12:54,nominal,22.605
2021-03-01 00:12:55,2021-03-01 00:12:59,nominal,22.575
2021-03-01 00:12:55,2021-03-01 00:13:04,nominal,22.575
2021-03-01 00:13:05,2021-03-01 00:13:09,nominal,22.595
2021-03-01 00:13:05,2021-03-01 00:13:14,nominal,22.595
2021-03-01 00:13:15,2021-03-01 00:13:19,nominal,22.61
2021-03-01 00:13:15,2021-03-01 00:13:24,nominal,22.61
2021-03-01 00:13:25,2021-03-01 00:13:29,nominal,22.685
2021-03-01 00:13:25,2021-03-01 00:13:34,nominal,22.685
2021-03-01 00:13:35,2021-03-01 00:13:39,nominal,22.67
2021-03-01 00:13:35,2021-03-01 00:13:44,nominal,22.67
2021-03-01 00:13:45,2021-03-01 00:13:49,nominal,22.715
2021-03-01 00:13:45,2021-03-01 00:13:54,nominal,22.715
2021-03-01 00:13:55,2021-03-01 00:13:59,nominal,22.74
2021-03-01 00:13:55,2021-03-01 00:14:04,nominal,22.74
2021-03-01 00:14:05,2021-03-01 00:14:09,nominal,22.77
2021-03-01 00:14:05,2021-03-01 00:14:14,nominal,22.77
2021-03-01 00:14:15,2021-03-01 00:14:19,nominal,22.745
2021-03-01 00:14:15,2021-03-01 00:14:24,nominal,22.745
2021-03-01 00:14:25,2021-03-01 00:14:29,nominal,22.77
2021-03-01 00:14:25,2021-03-01 00:14:34,nominal,22.77
2021-03-01 00:14:35,2021-03-01 00:14:39,nominal,22.8
2021-03-01 00:14:35,2021-03-01 00:14:44,nominal,22.8
2021-03-01 00:14:45,2021-03-01 00:14:49,nominal,22.805
2021-03-01 00:14:45,2021-03-01 00:14:54,nominal,22.805
2021-03-01 00:14:55,2021-03-01 00:14:59,nominal,22.84
2021-03-01 00:14:55,2021-03-01 00:15:04,nominal,22.84
2021-03-01 00:15:05,2021-03-01 00:15:09,nominal,22.85
2021-03-01 00:15:05,2021-03-01 00:15:14,nominal,22.85
2021-03-01 00:15:15,2021-03-01 00:15:19,nominal,22.84
2021-03-01 00:15:15,2021-03-01 00:15:24,nominal,22.84
2021-03-01 00:15:25,2021-03-01 00:15:29,nominal,22.81
2021-03-01 00:15:25,2021-03-01 00:15:34,nominal,22.81
2021-03-01 00:15:35,2021-03-01 00:15:39,nominal,22.82
2021-03-01 00:15:35,2021-03-01 00:15:44,nominal,22.82
2021-03-01 00:15:45,2021-03-01 00:15:49,nominal,22.845
2021-03-01 00:15:45,2021-03-01 00:15:54,nominal,22.845
2021-03-01 00:15:55,2021-03-01 00:15:59,nominal,22.825
2021-03-01 00:15:55,2021-03-01 00:16:04,nominal,22.825
2021-03-01 00:16:05,2021-03-01 00:16:09,nominal,22.84
2021-03-01 00:16:05,2021-03-01 00:16:14,nominal,22.84
2021-03-01 00:16:15,2021-03-01 00:16:19,nominal,22.84
2021-03-01 00:16:15,2021-03-01 00:16:24,nominal,22.84
2021-03-01 00:16:25,2021-03-01 00:16:29,nominal,22.795
2021-03-01 00:16:25,2021-03-01 00:16:34,nominal,22.795
2021-03-01 00:16:35,2021-03-01 00:16:39,nominal,22.8
2021-03-01 00:16:35,2021-03-01 00:16:44,nominal,22.8
2021-03-01 00:16:45,2021-03-01 00:16:49,nominal,22.79
2021-03-01 00:16:45,2021-03-01 00:16:54,nominal,22.79
2021-03-01 00:16:55,2021-03-01 00:16:59,nominal,22.805
2021-03-01 00:16:55,2021-03-01 00:17:04,nominal,22.805
2021-03-01 00:17:05,2021-03-01 00:17:09,nominal,22.805
2021-03-01 00:17:05,2021-03-01 00:17:14,nominal,22.805
2021-03-01 00:17:15,2021-03-01 00:17:19,nominal,22.795
2021-03-01 00:17:15,2021-03-01 00:17:24,nominal,22.795
2021-03-01 00:17:25,2021-03-01 00:17:29,nominal,22.775
2021-03-01 00:17:25,2021-03-01 00:17:34,nominal,22.775
2021-03-01 00:17:35,2021-03-01 00:17:39,nominal,22.785
2021-03-01 00:17:35,2021-03-01 00:17:44,nominal,22.785
2021-03-01 00:17:45,2021-03-01 00:17:49,nominal,22.795
2021-03-01 00:17:45,2021-03-01 00:17:54,nominal,22.795
2021-03-01 00:17:55,2021-03-01 00:17:59,nominal,22.795
2021-03-01 00:17:55,2021-03-01 00:18:04,nominal,22.795
2021-03-01 00:18:05,2021-03-01 00:18:09,nominal,22.725
2021-03-01 00:18:05,2021-03-01 00:18:14,nominal,22.725
2021-03-01 00:18:15,2021-03-01 00:18:19,nominal,22.745
2021-03-01 00:18:15,2021-03-01 00:18:24,nominal,22.745
2021-03-01 00:18:25,2021-03-01 00:18:29,nominal,22.725
2021-03-01 00:18:25,2021-03-01 00:18:34,nominal,22.725
2021-03-01 00:18:35,2021-03-01 00:18:39,nominal,22.735
2021-03-01 00:18:35,2021-03-01 00:18:44,nominal,22.735
2021-03-01 00:18:45,2021-03-01 00:18:49,nominal,22.75
2021-03-01 00:18:45,2021-03-01 00:18:54,nominal,22.75
2021-03-01 00:18:55,2021-03-01 00:18:59,nominal,22.755
2021-03-01 00:18:55,2021-03-01 00:19:04,nominal,22.755
2021-03-01 00:19:05,2021-03-01 00:19:09,nominal,22.755
2021-03-01 00:19:05,2021-03-01 00:19:14,nominal,22.755
2021-03-01 00:19:15,2021-03-01 00:19:19,nominal,22.74
2021-03-01 00:19:15,2021-03-01 00:19:24,nominal,22.74
2021-03-01 00:19:25,2021-03-01 00:19:29,nominal,22.755
2021-03-01 00:19:25,2021-03-01 00:19:34,nominal,22.755
2021-03-01 00:19:35,2021-03-01 00:19:39,nominal,22.72
2021-03-01 00:19:35,2021-03-01 00:19:44,nominal,22.72
2021-03-01 00:19:45,2021-03-01 00:19:49,nominal,22.71
2021-03-01 00:19:45,2021-03-01 00:19:54,nominal,22.71
2021-03-01 00:19:55,2021-03-01 00:19:59,nominal,22.71
2021-03-01 00:19:55,2021-03-01 00:20:04,nominal,22.71
2021-03-01 00:20:05,2021-03-01 00:20:09,nominal,22.725
2021-03-01 00:20:05,2021-03-01 00:20:14,nominal,22.725
2021-03-01 00:20:15,2021-03-01 00:20:19,nominal,22.725
2021-03-01 00:20:15,2021-03-01 00:20:24,nominal,22.725
2021-03-01 00:20:25,2021-03-01 00:20:29,nominal,22.715
2021-03-01 00:20:25,2021-03-01 00:20:34,nominal,22.715
2021-03-01 00:20:35,2021-03-01 00:20:39,nominal,22.7
2021-03-01 00:20:35,2021-03-01 00:20:44,nominal,22.7
2021-03-01 00:20:45,2021-03-01 00:20:49,nominal,22.73
2021-03-01 00:20:45,2021-03-01 00:20:54,nominal,22.73
2021-03-01 00:20:55,2021-03-01 00:20:59,nominal,22.745
2021-03-01 00:20:55,2021-03-01 00:21:04,nominal,22.745
2021-03-01 00:21:05,2021-03-01 00:21:09,nominal,22.73
2021-03-01 00:21:05,2021-03-01 00:21:14,nominal,22.73
2021-03-01 00:21:15,2021-03-01 00:21:19,nominal,22.715
2021-03-01 00:21:15,2021-03-01 00:21:24,nominal,22.715
2021-03-01 00:21:25,2021-03-01 00:21:29,nominal,22.715
2021-03-01 00:21:25,2021-03-01 00:21:34,nominal,22.715
2021-03-01 00:21:35,2021-03-01 00:21:39,nominal,22.78
2021-03-01 00:21:35,2021-03-01 00:21:44,nominal,22.78
2021-03-01 00:21:45,2021-03-01 00:21:49,nominal,22.72
2021-03-01 00:21:45,2021-03-01 00:21:54,nominal,22.72
2021-03-01 00:21:55,2021-03-01 00:21:59,nominal,22.72
2021-03-01 00:21:55,2021-03-01 00:22:04,nominal,22.72
2021-03-01 00:22:05,2021-03-01 00:22:09,nominal,22.74
2021-03-01 00:22:05,2021-03-01 00:22:14,nominal,22.74
2021-03-01 00:22:15,2021-03-01 00:22:19,nominal,22.745
2021-03-01 00:22:15,2021-03-01 00:22:24,nominal,22.745
2021-03-01 00:22:25,2021-03-01 00:22:29,nominal,22.74
2021-03-01 00:22:25,2021-03-01 00:22:34,nominal,22.74
2021-03-01 00:22:35,2021-03-01 00:22:39,nominal,22.735
2021-03-01 00:22:35,2021-03-01 00:22:44,nominal,22.735
2021-03-01 00:22:45,2021-03-01 00:22:49,nominal,22.745
2021-03-01 00:22:45,2021-03-01 00:22:54,nominal,22.745
2021-03-01 00:22:55,2021-03-01 00:22:59,nominal,22.735
2021-03-01 00:22:55,2021-03-01 00:23:04,nominal,22.735
2021-03-01 00:23:05,2021-03-01 00:23:09,nominal,22.72
2021-03-01 00:23:05,2021-03-01 00:23:14,nominal,22.72
2021-03-01 00:23:15,2021-03-01 00:23:19,nominal,22.74
2021-03-01 00:23:15,2021-03-01 00:23:24,nominal,22.74
2021-03-01 00:23:25,2021-03-01 00:23:29,nominal,22.73
2021-03-01 00:23:25,2021-03-01 00:23:34,nominal,22.73
2021-03-01 00:23:35,2021-03-01 00:23:39,nominal,22.7
2021-03-01 00:23:35,2021-03-01 00:23:44,nominal,22.7
2021-03-01 00:23:45,2021-03-01 00:23:49,nominal,22.715
2021-03-01 00:23:45,2021-03-01 00:23:54,nominal,22.715
2021-03-01 00:23:55,2021-03-01 00:23:59,nominal,22.74
2021-03-01 00:23:55,2021-03-01 00:24:04,nominal,22.74
2021-03-01 00:24:05,2021-03-01 00:24:09,nominal,22.73
2021-03-01 00:24:05,2021-03-01 00:24:14,nominal,22.73
2021-03-01 00:24:15,2021-03-01 00:24:19,nominal,22.72
2021-03-01 00:24:15,2021-03-01 00:24:24,nominal,22.72
2021-03-01 00:24:25,2021-03-01 00:24:29,nominal,22.745
2021-03-01 00:24:25,2021-03-01 00:24:34,nominal,22.745
2021-03-01 00:24:35,2021-03-01 00:24:39,nominal,22.745
2021-03-01 00:24:35,2021-03-01 00:24:44,nominal,22.745
2021-03-01 00:24:45,2021-03-01 00:24:49,nominal,22.74
2021-03-01 00:24:45,2021-03-01 00:24:54,nominal,22.74
2021-03-01 00:24:55,2021-03-01 00:24:59,nominal,22.715
2021-03-01 00:24:55,2021-03-01 00:25:04,nominal,22.715
2021-03-01 00:25:05,2021-03-01 00:25:09,nominal,22.72
2021-03-01 00:25:05,2021-03-01 00:25:14,nominal,22.72
2021-03-01 00:25:15,2021-03-01 00:25:19,nominal,22.695
2021-03-01 00:25:15,2021-03-01 00:25:24,nominal,22.695
2021-03-01 00:25:25,2021-03-01 00:25:29,nominal,22.72
2021-03-01 00:25:25,2021-03-01 00:25:34,nominal,22.72
2021-03-01 00:25:35,2021-03-01 00:25:39,nominal,22.75
2021-03-01 00:25:35,2021-03-01 00:25:44,nominal,22.75
2021-03-01 00:25:45,2021-03-01 00:25:49,nominal,22.71
2021-03-01 00:25:45,2021-03-01 00:25:54,nominal,22.71
2021-03-01 00:25:55,2021-03-01 00:25:59,nominal,22.715
2021-03-01 00:25:55,2021-03-01 00:26:04,nominal,22.715
2021-03-01 00:26:05,2021-03-01 00:26:09,nominal,22.72
2021-03-01 00:26:05,2021-03-01 00:26:14,nominal,22.72
2021-03-01 00:26:15,2021-03-01 00:26:19,nominal,22.715
2021-03-01 00:26:15,2021-03-01 00:26:24,nominal,22.715
2021-03-01 00:26:25,2021-03-01 00:26:29,nominal,22.705
2021-03-01 00:26:25,2021-03-01 00:26:34,nominal,22.705
2021-03-01 00:26:35,2021-03-01 00:26:39,nominal,22.655
2021-03-01 00:26:35,2021-03-01 00:26:44,nominal,22.655
2021-03-01 00:26:45,2021-03-01 00:26:49,nominal,22.71
2021-03-01 00:26:45,2021-03-01 00:26:54,nominal,22.71
2021-03-01 00:26:55,2021-03-01 00:26:59,nominal,22.685
2021-03-01 00:26:55,2021-03-01 00:27:04,nominal,22.685
2021-03-01 00:27:05,2021-03-01 00:27:09,nominal,22.665
2021-03-01 00:27:05,2021-03-01 00:27:14,nominal,22.665
2021-03-01 00:27:15,2021-03-01 00:27:19,nominal,22.675
2021-03-01 00:27:15,2021-03-01 00:27:24,nominal,22.675
2021-03-01 00:27:25,2021-03-01 00:27:29,nominal,22.64
2021-03-01 00:27:25,2021-03-01 00:27:34,nominal,22.64
2021-03-01 00:27:35,2021-03-01 00:27:39,nominal,22.625
2021-03-01 00:27:35,2021-03-01 00:27:44,nominal,22.625
2021-03-01 00:27:45,2021-03-01 00:27:49,nominal,22.64
2021-03-01 00:27:45,2021-03-01 00:27:54,nominal,22.64
2021-03-01 00:27:55,2021-03-01 00:27:59,nominal,22.66
2021-03-01 00:27:55,2021-03-01 00:28:04,nominal,22.66
2021-03-01 00:28:05,2021-03-01 00:28:09,nominal,22.635
2021-03-01 00:28:05,2021-03-01 00:28:14,nominal,22.635
2021-03-01 00:28:15,2021-03-01 00:28:19,nominal,22.655
2021-03-01 00:28:15,2021-03-01 00:28:24,nominal,22.655
2021-03-01 00:28:25,2021-03-01 00:28:29,nominal,22.61
2021-03-01 00:28:25,2021-03-01 00:28:34,nominal,22.61
2021-03-01 00:28:35,2021-03-01 00:28:39,nominal,22.61
2021-03-01 00:28:35,2021-03-01 00:28:44,nominal,22.61
2021-03-01 00:28:45,2021-03-01 00:28:49,nominal,22.62
2021-03-01 00:28:45,2021-03-01 00:28:54,nominal,22.62
2021-03-01 00:28:55,2021-03-01 00:28:59,nominal,22.6
2021-03-01 00:28:55,2021-03-01 00:29:04,nominal,22.6
2021-03-01 00:29:05,2021-03-01 00:29:09,nominal,22.635
2021-03-01 00:29:05,2021-03-01 00:29:14,nominal,22.635
2021-03-01 00:29:15,2021-03-01 00:29:19,nominal,22.635
2021-03-01 00:29:15,2021-03-01 00:29:24,nominal,22.635
2021-03-01 00:29:25,2021-03-01 00:29:29,nominal,22.625
2021-03-01 00:29:25,2021-03-01 00:29:34,nominal,22.625
2021-03-01 00:29:35,2021-03-01 00:29:39,nominal,22.64
2021-03-01 00:29:35,2021-03-01 00:29:44,nominal,22.64
2021-03-01 00:29:45,2021-03-01 00:29:49,nominal,22.62
2021-03-01 00:29:45,2021-03-01 00:29:54,nominal,22.62
2021-03-01 00:29:55,2021-03-01 00:29:59,nominal,22.615
2021-03-01 00:29:55,2021-03-01 00:30:04,nominal,22.615
2021-03-01 00:30:05,2021-03-01 00:30:09,nominal,22.595
2021-03-01 00:30:05,2021-03-01 00:30:14,nominal,22.595
2021-03-01 00:30:15,2021-03-01 00:30:19,nominal,22.63
2021-03-01 00:30:15,2021-03-01 00:30:24,nominal,22.63
2021-03-01 00:30:25,2021-03-01 00:30:29,nominal,22.615
2021-03-01 00:30:25,2021-03-01 00:30:34,nominal,22.615
2021-03-01 00:30:35,2021-03-01 00:30:39,nominal,22.635
2021-03-01 00:30:35,2021-03-01 00:30:44,nominal,22.635
2021-03-01 00:30:45,2021-03-01 00:30:49,nominal,22.605
2021-03-01 00:30:45,2021-03-01 00:30:54,nominal,22.605
2021-03-01 00:30:55,2021-03-01 00:30:59,nominal,22.62
2021-03-01 00:30:55,2021-03-01 00:31:04,nominal,22.62
2021-03-01 00:31:05,2021-03-01 00:31:09,nominal,22.6
2021-03-01 00:31:05,2021-03-01 00:31:14,nominal,22.6
2021-03-01 00:31:15,2021-03-01 00:31:19,nominal,22.605
2021-03-01 00:31:15,2021-03-01 00:31:24,nominal,22.605
2021-03-01 00:31:25,2021-03-01 00:31:29,nominal,22.605
2021-03-01 00:31:25,2021-03-01 00:31:34,nominal,22.605
2021-03-01 00:31:35,2021-03-01 00:31:39,nominal,22.605
2021-03-01 00:31:35,2021-03-01 00:31:44,nominal,22.605
2021-03-01 00:31:45,2021-03-01 00:31:49,nominal,22.555
2021-03-01 00:31:45,2021-03-01 00:31:54,nominal,22.555
2021-03-01 00:31:55,2021-03-01 00:31:59,nominal,22.555
2021-03-01 00:31:55,2021-03-01 00:32:04,nominal,22.555
2021-03-01 00:32:05,2021-03-01 00:32:09,nominal,22.57
2021-03-01 00:32:05,2021-03-01 00:32:14,nominal,22.57
2021-03-01 00:32:15,2021-03-01 00:32:19,nominal,22.565
2021-03-01 00:32:15,2021-03-01 00:32:24,nominal,22.565
2021-03-01 00:32:25,2021-03-01 00:32:29,nominal,22.56
2021-03-01 00:32:25,2021-03-01 00:32:34,nominal,22.56
2021-03-01 00:32:35,2021-03-01 00:32:39,nominal,22.55
2021-03-01 00:32:35,2021-03-01 00:32:44,nominal,22.55
2021-03-01 00:32:45,2021-03-01 00:32:49,nominal,22.565
2021-03-01 00:32:45,2021-03-01 00:32:54,nominal,22.565
2021-03-01 00:32:55,2021-03-01 00:32:59,nominal,22.565
2021-03-01 00:32:55,2021-03-01 00:33:04,nominal,22.565
2021-03-01 00:33:05,2021-03-01 00:33:09,nominal,22.57
2021-03-01 00:33:05,2021-03-01 00:33:14,nominal,22.57
2021-03-01 00:33:15,2021-03-01 00:33:19,nominal,22.545
2021-03-01 00:33:15,2021-03-01 00:33:24,nominal,22.545
2021-03-01 00:33:25,2021-03-01 00:33:29,nominal,22.575
2021-03-01 00:33:25,2021-03-01 00:33:34,nominal,22.575
2021-03-01 00:33:35,2021-03-01 00:33:39,nominal,22.57
2021-03-01 00:33:35,2021-03-01 00:33:44,nominal,22.57
2021-03-01 00:33:45,2021-03-01 00:33:49,nominal,22.565
2021-03-01 00:33:45,2021-03-01 00:33:54,nominal,22.565
2021-03-01 00:33:55,2021-03-01 00:33:59,nominal,22.54
2021-03-01 00:33:55,2021-03-01 00:34:04,nominal,22.54
2021-03-01 00:34:05,2021-03-01 00:34:09,nominal,22.53
2021-03-01 00:34:05,2021-03-01 00:34:14,nominal,22.53
